ip,cn,id,name,country,dns,port_forward,protocol,offline
154.16.81.158,sydney433,aus,AU Sydney,AU,au-sydney.privacy.network,True,wg,
84.247.97.3,kathmandu401,np_nepal-pf,Nepal,NP,np-nepal-pf.privacy.network,True,ikev2,
84.247.97.2,kathmandu401,np_nepal-pf,Nepal,NP,np-nepal-pf.privacy.network,True,meta,
84.247.97.11,kathmandu401,np_nepal-pf,Nepal,NP,np-nepal-pf.privacy.network,True,ovpntcp,
84.247.97.7,kathmandu401,np_nepal-pf,Nepal,NP,np-nepal-pf.privacy.network,True,ovpnudp,
84.247.97.10,kathmandu401,np_nepal-pf,Nepal,NP,np-nepal-pf.privacy.network,True,wg,
146.70.65.140,nigeria405,nigeria,Nigeria,NG,nigeria.privacy.network,True,ikev2,
146.70.65.130,nigeria405,nigeria,Nigeria,NG,nigeria.privacy.network,True,meta,
146.70.65.140,nigeria405,nigeria,Nigeria,NG,nigeria.privacy.network,True,ovpntcp,
146.70.65.140,nigeria405,nigeria,Nigeria,NG,nigeria.privacy.network,True,ovpnudp,
146.70.65.140,nigeria405,nigeria,Nigeria,NG,nigeria.privacy.network,True,wg,
173.244.49.86,taiwan406,taiwan,Taiwan,TW,taiwan.privacy.network,True,ikev2,
173.244.49.74,taiwan406,taiwan,Taiwan,TW,taiwan.privacy.network,True,meta,
173.244.49.79,taiwan406,taiwan,Taiwan,TW,taiwan.privacy.network,True,ovpntcp,
173.244.49.94,taiwan406,taiwan,Taiwan,TW,taiwan.privacy.network,True,ovpnudp,
173.244.49.93,taiwan406,taiwan,Taiwan,TW,taiwan.privacy.network,True,wg,
84.239.12.140,idaho402,us_idaho-pf,US Idaho,US,us-idaho-pf.privacy.network,False,ikev2,
84.239.12.129,idaho402,us_idaho-pf,US Idaho,US,us-idaho-pf.privacy.network,False,meta,
84.239.12.131,idaho402,us_idaho-pf,US Idaho,US,us-idaho-pf.privacy.network,False,ovpntcp,
84.239.12.143,idaho402,us_idaho-pf,US Idaho,US,us-idaho-pf.privacy.network,False,ovpnudp,
84.239.12.150,idaho402,us_idaho-pf,US Idaho,US,us-idaho-pf.privacy.network,False,wg,
146.70.59.36,lisbon404,pt,Portugal,PT,pt.privacy.network,True,ikev2,
146.70.59.35,lisbon404,pt,Portugal,PT,pt.privacy.network,True,meta,
146.70.59.41,lisbon404,pt,Portugal,PT,pt.privacy.network,True,ovpntcp,
146.70.59.44,lisbon404,pt,Portugal,PT,pt.privacy.network,True,ovpnudp,
146.70.59.43,lisbon404,pt,Portugal,PT,pt.privacy.network,True,wg,
91.90.122.12,liechtenstein403,liechtenstein,Liechtenstein,LI,liechtenstein.privacy.network,True,ikev2,
91.90.122.2,liechtenstein403,liechtenstein,Liechtenstein,LI,liechtenstein.privacy.network,True,meta,
91.90.122.5,liechtenstein403,liechtenstein,Liechtenstein,LI,liechtenstein.privacy.network,True,ovpntcp,
91.90.122.19,liechtenstein403,liechtenstein,Liechtenstein,LI,liechtenstein.privacy.network,True,ovpnudp,
91.90.122.14,liechtenstein403,liechtenstein,Liechtenstein,LI,liechtenstein.privacy.network,True,wg,
146.70.38.56,buenosaires408,ar,Argentina,AR,ar.privacy.network,True,ikev2,
146.70.38.42,buenosaires408,ar,Argentina,AR,ar.privacy.network,True,meta,
146.70.38.48,buenosaires408,ar,Argentina,AR,ar.privacy.network,True,ovpntcp,
146.70.38.53,buenosaires408,ar,Argentina,AR,ar.privacy.network,True,ovpnudp,
146.70.38.55,buenosaires408,ar,Argentina,AR,ar.privacy.network,True,wg,
176.125.229.21,montenegro404,montenegro,Montenegro,ME,montenegro.privacy.network,True,ikev2,
176.125.229.16,montenegro404,montenegro,Montenegro,ME,montenegro.privacy.network,True,meta,
176.125.229.20,montenegro404,montenegro,Montenegro,ME,montenegro.privacy.network,True,ovpntcp,
176.125.229.18,montenegro404,montenegro,Montenegro,ME,montenegro.privacy.network,True,ovpnudp,
176.125.229.17,montenegro404,montenegro,Montenegro,ME,montenegro.privacy.network,True,wg,
84.239.48.10,northdakota402,us_north_dakota-pf,US North Dakota,US,us-north-dakota-pf.privacy.network,False,ikev2,
84.239.48.1,northdakota402,us_north_dakota-pf,US North Dakota,US,us-north-dakota-pf.privacy.network,False,meta,
84.239.48.12,northdakota402,us_north_dakota-pf,US North Dakota,US,us-north-dakota-pf.privacy.network,False,ovpntcp,
84.239.48.10,northdakota402,us_north_dakota-pf,US North Dakota,US,us-north-dakota-pf.privacy.network,False,ovpnudp,
84.239.48.6,northdakota402,us_north_dakota-pf,US North Dakota,US,us-north-dakota-pf.privacy.network,False,wg,
179.61.228.21,perth403,aus_perth,AU Perth,AU,aus-perth.privacy.network,True,ikev2,
43.250.205.57,perth403,aus_perth,AU Perth,AU,aus-perth.privacy.network,True,meta,
179.61.228.14,perth403,aus_perth,AU Perth,AU,aus-perth.privacy.network,True,ovpntcp,
179.61.228.45,perth403,aus_perth,AU Perth,AU,aus-perth.privacy.network,True,ovpnudp,
179.61.228.22,perth403,aus_perth,AU Perth,AU,aus-perth.privacy.network,True,wg,
149.88.109.143,copenhagen410,denmark_2,DK Streaming Optimized,DK,denmark-2.privacy.network,True,ikev2,
149.88.109.129,copenhagen410,denmark_2,DK Streaming Optimized,DK,denmark-2.privacy.network,True,meta,
149.88.109.152,copenhagen410,denmark_2,DK Streaming Optimized,DK,denmark-2.privacy.network,True,ovpntcp,
149.88.109.137,copenhagen410,denmark_2,DK Streaming Optimized,DK,denmark-2.privacy.network,True,ovpnudp,
149.88.109.158,copenhagen410,denmark_2,DK Streaming Optimized,DK,denmark-2.privacy.network,True,wg,
212.102.49.216,madrid404,spain,ES Madrid,ES,spain.privacy.network,True,ikev2,
212.102.49.129,madrid404,spain,ES Madrid,ES,spain.privacy.network,True,meta,
212.102.49.212,madrid404,spain,ES Madrid,ES,spain.privacy.network,True,ovpntcp,
212.102.49.211,madrid404,spain,ES Madrid,ES,spain.privacy.network,True,ovpnudp,
212.102.49.89,madrid404,spain,ES Madrid,ES,spain.privacy.network,True,wg,
173.244.62.20,adelaide401,au_adelaide-pf,AU Adelaide,AU,au-adelaide-pf.privacy.network,True,ikev2,
173.244.62.2,adelaide401,au_adelaide-pf,AU Adelaide,AU,au-adelaide-pf.privacy.network,True,meta,
173.244.62.21,adelaide401,au_adelaide-pf,AU Adelaide,AU,au-adelaide-pf.privacy.network,True,ovpntcp,
173.244.62.5,adelaide401,au_adelaide-pf,AU Adelaide,AU,au-adelaide-pf.privacy.network,True,ovpnudp,
173.244.62.28,adelaide401,au_adelaide-pf,AU Adelaide,AU,au-adelaide-pf.privacy.network,True,wg,
37.19.220.15,washington472,us_washington_dc,US Washington DC,US,us-washingtondc.privacy.network,False,ikev2,
37.19.220.1,washington472,us_washington_dc,US Washington DC,US,us-washingtondc.privacy.network,False,meta,
37.19.220.11,washington472,us_washington_dc,US Washington DC,US,us-washingtondc.privacy.network,False,ovpntcp,
37.19.220.6,washington472,us_washington_dc,US Washington DC,US,us-washingtondc.privacy.network,False,ovpnudp,
37.19.220.22,washington472,us_washington_dc,US Washington DC,US,us-washingtondc.privacy.network,False,wg,
66.56.81.180,ontario443,ca_ontario,CA Ontario,CA,ca-ontario.privacy.network,True,ikev2,
66.56.81.160,ontario443,ca_ontario,CA Ontario,CA,ca-ontario.privacy.network,True,meta,
66.56.81.180,ontario443,ca_ontario,CA Ontario,CA,ca-ontario.privacy.network,True,ovpntcp,
66.56.81.183,ontario443,ca_ontario,CA Ontario,CA,ca-ontario.privacy.network,True,ovpnudp,
66.56.81.189,ontario443,ca_ontario,CA Ontario,CA,ca-ontario.privacy.network,True,wg,
146.70.11.17,chile401,santiago,Chile,CL,santiago.privacy.network,True,ikev2,
146.70.11.15,chile401,santiago,Chile,CL,santiago.privacy.network,True,meta,
146.70.11.23,chile401,santiago,Chile,CL,santiago.privacy.network,True,ovpntcp,
146.70.11.23,chile401,santiago,Chile,CL,santiago.privacy.network,True,ovpnudp,
146.70.11.21,chile401,santiago,Chile,CL,santiago.privacy.network,True,wg,
84.239.7.8,northcarolina402,us_north_carolina-pf,US North Carolina,US,us-north-carolina-pf.privacy.network,False,ikev2,
84.239.7.1,northcarolina402,us_north_carolina-pf,US North Carolina,US,us-north-carolina-pf.privacy.network,False,meta,
84.239.7.6,northcarolina402,us_north_carolina-pf,US North Carolina,US,us-north-carolina-pf.privacy.network,False,ovpntcp,
84.239.7.12,northcarolina402,us_north_carolina-pf,US North Carolina,US,us-north-carolina-pf.privacy.network,False,ovpnudp,
84.239.7.20,northcarolina402,us_north_carolina-pf,US North Carolina,US,us-north-carolina-pf.privacy.network,False,wg,
188.126.89.13,helsinki401,fi_2,FI Streaming Optimized,FI,fi-2.privacy.network,True,ikev2,
188.126.89.2,helsinki401,fi_2,FI Streaming Optimized,FI,fi-2.privacy.network,True,meta,
188.126.89.13,helsinki401,fi_2,FI Streaming Optimized,FI,fi-2.privacy.network,True,ovpntcp,
188.126.89.10,helsinki401,fi_2,FI Streaming Optimized,FI,fi-2.privacy.network,True,ovpnudp,
188.126.89.25,helsinki401,fi_2,FI Streaming Optimized,FI,fi-2.privacy.network,True,wg,
102.129.153.59,miami424,us_florida,US Florida,US,us-florida.privacy.network,False,ikev2,
102.129.153.3,miami424,us_florida,US Florida,US,us-florida.privacy.network,False,meta,
102.129.153.49,miami424,us_florida,US Florida,US,us-florida.privacy.network,False,ovpntcp,
102.129.153.56,miami424,us_florida,US Florida,US,us-florida.privacy.network,False,ovpnudp,
102.129.153.55,miami424,us_florida,US Florida,US,us-florida.privacy.network,False,wg,
154.47.16.107,colombia403,bogota,Colombia,CO,bogota.privacy.network,True,ikev2,
154.47.16.97,colombia403,bogota,Colombia,CO,bogota.privacy.network,True,meta,
154.47.16.104,colombia403,bogota,Colombia,CO,bogota.privacy.network,True,ovpntcp,
154.47.16.112,colombia403,bogota,Colombia,CO,bogota.privacy.network,True,ovpnudp,
154.47.16.104,colombia403,bogota,Colombia,CO,bogota.privacy.network,True,wg,
84.239.52.11,alaska402,us_alaska-pf,US Alaska,US,us-alaska-pf.privacy.network,False,ikev2,
84.239.52.1,alaska402,us_alaska-pf,US Alaska,US,us-alaska-pf.privacy.network,False,meta,
84.239.52.20,alaska402,us_alaska-pf,US Alaska,US,us-alaska-pf.privacy.network,False,ovpntcp,
84.239.52.8,alaska402,us_alaska-pf,US Alaska,US,us-alaska-pf.privacy.network,False,ovpnudp,
84.239.52.6,alaska402,us_alaska-pf,US Alaska,US,us-alaska-pf.privacy.network,False,wg,
95.181.233.23,monaco404,monaco,Monaco,MC,monaco.privacy.network,True,ikev2,
95.181.233.14,monaco404,monaco,Monaco,MC,monaco.privacy.network,True,meta,
95.181.233.18,monaco404,monaco,Monaco,MC,monaco.privacy.network,True,ovpntcp,
95.181.233.23,monaco404,monaco,Monaco,MC,monaco.privacy.network,True,ovpnudp,
95.181.233.22,monaco404,monaco,Monaco,MC,monaco.privacy.network,True,wg,
191.96.255.185,siliconvalley417,us_silicon_valley,US Silicon Valley,US,us-siliconvalley.privacy.network,False,ikev2,
191.96.255.143,siliconvalley417,us_silicon_valley,US Silicon Valley,US,us-siliconvalley.privacy.network,False,meta,
191.96.255.170,siliconvalley417,us_silicon_valley,US Silicon Valley,US,us-siliconvalley.privacy.network,False,ovpntcp,
191.96.255.156,siliconvalley417,us_silicon_valley,US Silicon Valley,US,us-siliconvalley.privacy.network,False,ovpnudp,
191.96.255.169,siliconvalley417,us_silicon_valley,US Silicon Valley,US,us-siliconvalley.privacy.network,False,wg,
45.154.152.17,peru401,pe_peru-pf,Peru,PE,pe-peru-pf.privacy.network,True,ikev2,
45.154.152.2,peru401,pe_peru-pf,Peru,PE,pe-peru-pf.privacy.network,True,meta,
45.154.152.16,peru401,pe_peru-pf,Peru,PE,pe-peru-pf.privacy.network,True,ovpntcp,
45.154.152.13,peru401,pe_peru-pf,Peru,PE,pe-peru-pf.privacy.network,True,ovpnudp,
45.154.152.26,peru401,pe_peru-pf,Peru,PE,pe-peru-pf.privacy.network,True,wg,
102.129.145.151,losangeles414,us_california,US California,US,us-california.privacy.network,False,ikev2,
102.129.145.6,losangeles414,us_california,US California,US,us-california.privacy.network,False,meta,
102.129.145.157,losangeles414,us_california,US California,US,us-california.privacy.network,False,ovpntcp,
102.129.145.131,losangeles414,us_california,US California,US,us-california.privacy.network,False,ovpnudp,
102.129.145.138,losangeles414,us_california,US California,US,us-california.privacy.network,False,wg,
138.199.32.148,honolulu403,us-honolulu,US Honolulu,US,us-honolulu.privacy.network,False,ikev2,
84.239.5.32,honolulu403,us-honolulu,US Honolulu,US,us-honolulu.privacy.network,False,meta,
138.199.32.153,honolulu403,us-honolulu,US Honolulu,US,us-honolulu.privacy.network,False,ovpntcp,
138.199.32.164,honolulu403,us-honolulu,US Honolulu,US,us-honolulu.privacy.network,False,ovpnudp,
138.199.32.160,honolulu403,us-honolulu,US Honolulu,US,us-honolulu.privacy.network,False,wg,
138.199.59.238,warsaw414,poland,Poland,PL,poland.privacy.network,True,ikev2,
138.199.59.235,warsaw414,poland,Poland,PL,poland.privacy.network,True,meta,
138.199.59.240,warsaw414,poland,Poland,PL,poland.privacy.network,True,ovpntcp,
138.199.59.244,warsaw414,poland,Poland,PL,poland.privacy.network,True,ovpnudp,
138.199.59.239,warsaw414,poland,Poland,PL,poland.privacy.network,True,wg,
149.22.87.179,tokyo402,japan_2,JP Streaming Optimized,JP,japan-2.privacy.network,True,ikev2,
149.22.87.160,tokyo402,japan_2,JP Streaming Optimized,JP,japan-2.privacy.network,True,meta,
149.22.87.168,tokyo402,japan_2,JP Streaming Optimized,JP,japan-2.privacy.network,True,ovpntcp,
149.22.87.168,tokyo402,japan_2,JP Streaming Optimized,JP,japan-2.privacy.network,True,ovpnudp,
149.22.87.182,tokyo402,japan_2,JP Streaming Optimized,JP,japan-2.privacy.network,True,wg,
188.214.125.137,philippines401,philippines,Philippines,PH,philippines.privacy.network,True,ikev2,
188.214.125.130,philippines401,philippines,Philippines,PH,philippines.privacy.network,True,meta,
188.214.125.140,philippines401,philippines,Philippines,PH,philippines.privacy.network,True,ovpntcp,
188.214.125.137,philippines401,philippines,Philippines,PH,philippines.privacy.network,True,ovpnudp,
188.214.125.138,philippines401,philippines,Philippines,PH,philippines.privacy.network,True,wg,
138.199.30.178,london441,uk_2,UK Streaming Optimized,GB,uk-2.privacy.network,True,ikev2,
138.199.30.150,london441,uk_2,UK Streaming Optimized,GB,uk-2.privacy.network,True,meta,
138.199.30.155,london441,uk_2,UK Streaming Optimized,GB,uk-2.privacy.network,True,ovpntcp,
138.199.30.162,london441,uk_2,UK Streaming Optimized,GB,uk-2.privacy.network,True,ovpnudp,
138.199.30.174,london441,uk_2,UK Streaming Optimized,GB,uk-2.privacy.network,True,wg,
91.90.124.6,douglas403,man,Isle of Man,IM,man.privacy.network,True,ikev2,
91.90.124.2,douglas403,man,Isle of Man,IM,man.privacy.network,True,meta,
91.90.124.14,douglas403,man,Isle of Man,IM,man.privacy.network,True,ovpntcp,
91.90.124.13,douglas403,man,Isle of Man,IM,man.privacy.network,True,ovpnudp,
91.90.124.16,douglas403,man,Isle of Man,IM,man.privacy.network,True,wg,
84.239.16.186,missouri404,us_missouri-pf,US Missouri,US,us-missouri-pf.privacy.network,False,ikev2,
84.239.16.150,missouri404,us_missouri-pf,US Missouri,US,us-missouri-pf.privacy.network,False,meta,
84.239.16.155,missouri404,us_missouri-pf,US Missouri,US,us-missouri-pf.privacy.network,False,ovpntcp,
84.239.16.181,missouri404,us_missouri-pf,US Missouri,US,us-missouri-pf.privacy.network,False,ovpnudp,
84.239.16.176,missouri404,us_missouri-pf,US Missouri,US,us-missouri-pf.privacy.network,False,wg,
173.244.42.7,seoul401,kr_south_korea-pf,South Korea,KR,kr-south-korea-pf.privacy.network,True,ikev2,
173.244.42.2,seoul401,kr_south_korea-pf,South Korea,KR,kr-south-korea-pf.privacy.network,True,meta,
173.244.42.6,seoul401,kr_south_korea-pf,South Korea,KR,kr-south-korea-pf.privacy.network,True,ovpntcp,
173.244.42.5,seoul401,kr_south_korea-pf,South Korea,KR,kr-south-korea-pf.privacy.network,True,ovpnudp,
173.244.42.13,seoul401,kr_south_korea-pf,South Korea,KR,kr-south-korea-pf.privacy.network,True,wg,
84.239.25.140,nebraska402,us_nebraska-pf,US Nebraska,US,us-nebraska-pf.privacy.network,False,ikev2,
84.239.25.129,nebraska402,us_nebraska-pf,US Nebraska,US,us-nebraska-pf.privacy.network,False,meta,
84.239.25.143,nebraska402,us_nebraska-pf,US Nebraska,US,us-nebraska-pf.privacy.network,False,ovpntcp,
84.239.25.144,nebraska402,us_nebraska-pf,US Nebraska,US,us-nebraska-pf.privacy.network,False,ovpnudp,
84.239.25.131,nebraska402,us_nebraska-pf,US Nebraska,US,us-nebraska-pf.privacy.network,False,wg,
149.22.87.77,tokyo405,japan,JP Tokyo,JP,japan.privacy.network,True,ikev2,
149.22.87.60,tokyo405,japan,JP Tokyo,JP,japan.privacy.network,True,meta,
149.22.87.89,tokyo405,japan,JP Tokyo,JP,japan.privacy.network,True,ovpntcp,
149.22.87.77,tokyo405,japan,JP Tokyo,JP,japan.privacy.network,True,ovpnudp,
149.22.87.120,tokyo405,japan,JP Tokyo,JP,japan.privacy.network,True,wg,
89.149.52.108,vancouver429,ca_vancouver,CA Vancouver,CA,ca-vancouver.privacy.network,True,ikev2,
89.149.52.5,vancouver429,ca_vancouver,CA Vancouver,CA,ca-vancouver.privacy.network,True,meta,
89.149.52.100,vancouver429,ca_vancouver,CA Vancouver,CA,ca-vancouver.privacy.network,True,ovpntcp,
89.149.52.122,vancouver429,ca_vancouver,CA Vancouver,CA,ca-vancouver.privacy.network,True,ovpnudp,
89.149.52.97,vancouver429,ca_vancouver,CA Vancouver,CA,ca-vancouver.privacy.network,True,wg,
149.50.218.4,ontario417,ca_ontario-so,CA Ontario Streaming Optimized,CA,ca-ontario-so.privacy.network,True,ikev2,
149.50.218.1,ontario417,ca_ontario-so,CA Ontario Streaming Optimized,CA,ca-ontario-so.privacy.network,True,meta,
149.50.218.4,ontario417,ca_ontario-so,CA Ontario Streaming Optimized,CA,ca-ontario-so.privacy.network,True,ovpntcp,
149.50.218.15,ontario417,ca_ontario-so,CA Ontario Streaming Optimized,CA,ca-ontario-so.privacy.network,True,ovpnudp,
149.50.218.13,ontario417,ca_ontario-so,CA Ontario Streaming Optimized,CA,ca-ontario-so.privacy.network,True,wg,
146.70.10.19,costarica401,sanjose,Costa Rica,CR,sanjose.privacy.network,True,ikev2,
146.70.10.15,costarica401,sanjose,Costa Rica,CR,sanjose.privacy.network,True,meta,
146.70.10.19,costarica401,sanjose,Costa Rica,CR,sanjose.privacy.network,True,ovpntcp,
146.70.10.21,costarica401,sanjose,Costa Rica,CR,sanjose.privacy.network,True,ovpnudp,
146.70.10.21,costarica401,sanjose,Costa Rica,CR,sanjose.privacy.network,True,wg,
84.239.31.9,kansas402,us_kansas-pf,US Kansas,US,us-kansas-pf.privacy.network,False,ikev2,
84.239.31.1,kansas402,us_kansas-pf,US Kansas,US,us-kansas-pf.privacy.network,False,meta,
84.239.31.12,kansas402,us_kansas-pf,US Kansas,US,us-kansas-pf.privacy.network,False,ovpntcp,
84.239.31.17,kansas402,us_kansas-pf,US Kansas,US,us-kansas-pf.privacy.network,False,ovpnudp,
84.239.31.18,kansas402,us_kansas-pf,US Kansas,US,us-kansas-pf.privacy.network,False,wg,
173.239.201.199,indonesia403,jakarta,Indonesia,ID,jakarta.privacy.network,True,ikev2,
173.239.201.192,indonesia403,jakarta,Indonesia,ID,jakarta.privacy.network,True,meta,
173.239.201.197,indonesia403,jakarta,Indonesia,ID,jakarta.privacy.network,True,ovpntcp,
173.239.201.196,indonesia403,jakarta,Indonesia,ID,jakarta.privacy.network,True,ovpnudp,
173.239.201.200,indonesia403,jakarta,Indonesia,ID,jakarta.privacy.network,True,wg,
37.46.115.19,belgrade402,rs,Serbia,RS,rs.privacy.network,True,ikev2,
37.46.115.15,belgrade402,rs,Serbia,RS,rs.privacy.network,True,meta,
37.46.115.25,belgrade402,rs,Serbia,RS,rs.privacy.network,True,ovpntcp,
37.46.115.23,belgrade402,rs,Serbia,RS,rs.privacy.network,True,ovpnudp,
37.46.115.30,belgrade402,rs,Serbia,RS,rs.privacy.network,True,wg,
37.46.113.193,luxembourg410,lu,Luxembourg,LU,lu.privacy.network,True,ikev2,
37.46.113.191,luxembourg410,lu,Luxembourg,LU,lu.privacy.network,True,meta,
37.46.113.221,luxembourg410,lu,Luxembourg,LU,lu.privacy.network,True,ovpntcp,
37.46.113.201,luxembourg410,lu,Luxembourg,LU,lu.privacy.network,True,ovpnudp,
37.46.113.207,luxembourg410,lu,Luxembourg,LU,lu.privacy.network,True,wg,
84.239.42.8,kiev408,ua,Ukraine,UA,ua.privacy.network,True,ikev2,
84.239.42.1,kiev408,ua,Ukraine,UA,ua.privacy.network,True,meta,
84.239.42.13,kiev408,ua,Ukraine,UA,ua.privacy.network,True,ovpntcp,
84.239.42.15,kiev408,ua,Ukraine,UA,ua.privacy.network,True,ovpnudp,
84.239.42.21,kiev408,ua,Ukraine,UA,ua.privacy.network,True,wg,
84.239.5.158,saltlake401,us-saltlakecity,US Salt Lake City,US,us-saltlakecity.privacy.network,False,ikev2,
84.239.5.130,saltlake401,us-saltlakecity,US Salt Lake City,US,us-saltlakecity.privacy.network,False,meta,
84.239.5.148,saltlake401,us-saltlakecity,US Salt Lake City,US,us-saltlakecity.privacy.network,False,ovpntcp,
84.239.5.152,saltlake401,us-saltlakecity,US Salt Lake City,US,us-saltlakecity.privacy.network,False,ovpnudp,
84.239.5.151,saltlake401,us-saltlakecity,US Salt Lake City,US,us-saltlakecity.privacy.network,False,wg,
